company,title,location,link,job_posted,category,source,description
SIXT Germany,Senior Machine Learning Engineer (m/f/d),"München, München (Kreis)",https://www.adzuna.de/details/4550595445?utm_medium=api&utm_source=16b1dafa,2024-01-31,"Stellenbeschreibung SIXT is a global market leader in the mobility space and sets the pace for innovation like nobody else. We are transforming the industry to become fully digitalized and offer our customers an answer to all mobility needs they have. Our vision is: Transform the world moves because people expect better. Join our Data Science team and make the magic happen. We drive business processes like pricing and many more with the use of sophisticated algorithms. For this purpose, we desi…",IT-Stellen,Afternoon
Jochen Schweizer mydays Group,Director of Operations (m/w/d),"München, München (Kreis)",https://www.adzuna.de/details/4553853694?utm_medium=api&utm_source=16b1dafa,2024-02-02,"Job description You are completely responsible for redeeming our experience vouchers and booking the corresponding experience dates. These steps have a decisive influence on the satisfaction of our customers and are therefore our focus. Our portfolio of experiences extends to over 4,500 partners with a good five-digit number of different experiences. This is exactly the challenge of implementing voucher redemption perfectly. Your role is cross-f...",Sales outlets,Afternoon
CHECK24,Junior Java Software Developer (m/f/d) new FinTech product,"München, München (Kreis)",https://www.adzuna.de/land/ad/4568516351?se=LH0UbKDM7hGaHTZo05CN9g&utm_medium=api&utm_source=16b1dafa&v=FA404B5DCD5422EFC5FEAF45852627151D88E733,2024-02-14,"Join us developing a new and innovative FinTech product for our numerous CHECK24 customers. You will work in a start-up environment in an agile, international team as well as with external established partners from the financial industry. You will take an active part in the conception and architecture of our new product for our customers and be responsible for the implementation. Build a new service environment in close exchange with our Data Science and Product Management Team and let your ide…",IT-Stellen,Afternoon
ProSiebenSat.1 Careers,Associate Data Scientist (m/f/d),"München, München (Kreis)",https://www.adzuna.de/land/ad/4570050496?se=BPryb6DM7hG0aOMNCeDYeg&utm_medium=api&utm_source=16b1dafa&v=3D64900E9B15783C7029317E65150C7AC4B7BCF2,2024-02-15,"Let's CreateMomentsThatMatter together ProSiebenSat.1 is the home of popular entertainment as well as infotainment and a leading entertainment and commerce player in the German-speaking region. Our Entertainment portfolio is complemented by digital consumer brands in the Commerce & Ventures and Dating & Video segments. Behind ProSiebenSat.1 there are around 7,000 employees, who inspire our audience and customers with great passion day by day. Success stories start here. Yours too? Let's CreateM…",Positions in science and quality assurance,Afternoon
SIXT Germany,Senior Data Scientist (m/f/d),"München, München (Kreis)",https://www.adzuna.de/details/4550595408?utm_medium=api&utm_source=16b1dafa,2024-01-31,"Stellenbeschreibung SIXT is a global market leader in the mobility space and sets the pace for innovation. We are transforming the industry to become fully digitalized and offer our customers an answer to all mobility needs they have. Our vision is: Transform the world moves, because people expect better. Join our Data Science team and make the magic happen. We leverage data to improve business processes like revenue management and many more. For this purpose, we design, develop and maintain st…",IT-Stellen,Afternoon
Berylls GmbH,Marketing Analytics Expert for Automotive (m/f/d),"Altstadt-Lehel, München",https://www.adzuna.de/details/4554723429?utm_medium=api&utm_source=16b1dafa,2024-02-02,"About Berylls GmbH: We are a leading international strategy consultancy that specializes in the automotive industry. With a strong passion for the industry and a deep understanding of the challenges of the future, we are shaping the mobility of tomorrow. Our team of experts develops innovative solutions to complex issues and offers tailored consulting services to customers around the world. From strategic orientation…",Positions from Creation & Design,Afternoon
Berylls GmbH,Marketing Analytics Experte (m/w/d),"Altstadt-Lehel, München",https://www.adzuna.de/details/4561314276?utm_medium=api&utm_source=16b1dafa,2024-02-07,"About Berylls GmbH: We are a leading international strategy consultancy that specializes in the automotive industry. With a strong passion for the industry and a deep understanding of the challenges of the future, we are shaping the mobility of tomorrow. Our team of experts develops innovative solutions to complex issues and offers tailored consulting services to customers around the world. From strategic orientation…",Positions from Creation & Design,Afternoon
Berylls GmbH,Marketing Analytics Expert - Business Intelligence / Consulting (m/w/d),"Altstadt-Lehel, München",https://www.adzuna.de/details/4561316693?utm_medium=api&utm_source=16b1dafa,2024-02-07,"About Berylls GmbH: We are a leading international strategy consultancy that specializes in the automotive industry. With a strong passion for the industry and a deep understanding of the challenges of the future, we are shaping the mobility of tomorrow. Our team of experts develops innovative solutions to complex issues and offers tailored consulting services to customers around the world. From strategic orientation…",Positions from Creation & Design,Afternoon
EXPERTEER GmbH,Customer Marketing Team Lead (m/f/x),"München, München (Kreis)",https://www.adzuna.de/land/ad/4564667902?se=BPryb6DM7hG0aOMNCeDYeg&utm_medium=api&utm_source=16b1dafa&v=089F3E04BDDF776EB4EC344DE0E84560141830EF,2024-02-10,"Experteer is a leading international online career service for senior professionals. Our premium career portal enables executives to actively develop their careers with access to over 1,000,000 selected top positions on the senior-level job market as well as exclusive headhunter mandates. The two-sided marketplace allows certified headhunters and recruiters to make discreet contact with executives who are ready to make their next career move.From its headquarters in the heart of Munich, Experte…","Positions in PR, advertising & marketing",Afternoon
Capgemini,"Data Expert Life Sciences (f/m/d) - database development/BI, engineer","München, München (Kreis)",https://www.adzuna.de/details/4565827022?utm_medium=api&utm_source=16b1dafa,2024-02-12,"Capgemini Insights & Data supports our customers in their development into an Insights Driven Enterprise. It includes the domains of cloud, big data, analytics, business intelligence and data management. As a life science expert (f/m/d), you will shape topics such as the development of clinical data management solutions for our customers. Your new job - You will drive the design and implementation of clinical data management solutions and provide guidance on data standards such as CDISC,...",Positions for university graduates,Afternoon
BearingPoint,"(Junior) Consultant Data-driven Inventory & Supply Chain Optimization (m/w/d) - Consulting, Technischer Vertrieb, IT","München, München (Kreis)",https://www.adzuna.de/details/4565805575?utm_medium=api&utm_source=16b1dafa,2024-02-12,"Your future tasks Global supply chains influence EBIT, liquidity and delivery readiness and are therefore an essential building block for company success. By using new methods and concepts from the areas of data science, artificial intelligence and machine learning, inventory optimization can be redefined. Optimum inventory levels can therefore more than ever represent an effective solution to offset the ever-increasing burdens on global supply chains...",Technician positions,Afternoon
SIXT Germany,Senior Product Manager (m/f/d),"München, München (Kreis)",https://www.adzuna.de/details/4570735776?utm_medium=api&utm_source=16b1dafa,2024-02-16,"Job Description As a Senior Product Manager (f/m/d) at SIXT, you will be creating solutions used globally by millions of users, revolutionising the way people experience mobility. In this position, you will play a critical role in developing the future of our digital product and enhance the customer experience during the car rental journey. Together with different stakeholders, you'll be driving product initiatives that deliver value to our customers and create business impact at the moment of …",Advisory positions,Afternoon
SIXT Germany,Executive Analyst (m/f/d) Pricing & Yield,"München, München (Kreis)",https://www.adzuna.de/details/4563274234?utm_medium=api&utm_source=16b1dafa,2024-02-09,Job Description Are you looking for an exhilarating career opportunity working at the heart of what makes SIXT a successful business? The Commercial Analytics Department is currently seeking a talented individual to join our Pricing and Yield Analytics team. The person (m/f/d) will report to the Head of Pricing & Yield Analytics and work closely with business and management to identify growth opportunities and advance our business through advanced analytics. This position combines a deep unders…,Advisory positions,Afternoon
Microsoft Corporation,Senior Data Scientist,"München, München (Kreis)",https://www.adzuna.de/details/4545964103?utm_medium=api&utm_source=16b1dafa,2024-01-26,"Are you an experienced Data Scientist, and you love what you do? Would you like to be a part of a global customer facing Team focussed on solving complex, real-world business problems? Would you like to be a part of a community of technical leaders, highly specialised in their disciplines and working together as one team to bring the best practices of engineering and architecture to the world's largest enterprise customers? We are hiring a Senior Data Scientist with experience in advanced stati…",Accounting & finance positions,Afternoon
Essity Aktiebolag ,Senior Application Developer BI Services,"München, München (Kreis)",https://www.adzuna.de/details/4556609315?utm_medium=api&utm_source=16b1dafa,2024-02-03,"Senior Data Engineer We strongly believe that in this digital age for a sustainable competitiveness it is imperative to have a strong focus on Data & Analytics cutting across Business Services. We are heavily investing in areas like Big Data, Data Science, Reporting, and BI Tools to meet our Digital transformation objectives. We are looking for an experienced professional in the role of Data Engineer to help us in achieving the same. About the Role In this role of a Senior Data Engineer, you wi…",IT-Stellen,Afternoon
